start_date,end_date,duration,heatwave_cumulative_intensity,year
1981-01-01,1981-01-04,4,16.717371576171786,1981
1981-01-26,1981-01-26,1,1.3999693457031022,1981
1981-01-31,1981-02-04,5,12.019012914062383,1981
1981-02-07,1981-02-10,4,11.355217994140535,1981
1981-03-04,1981-03-04,1,0.9344538906249742,1981
1981-03-09,1981-03-13,5,9.880248316406195,1981
1981-03-24,1981-03-28,5,10.740509330078009,1981
1981-03-31,1981-03-31,1,0.6339475273437252,1981
1981-04-03,1981-04-03,1,1.5791376992187232,1981
1981-04-07,1981-04-16,10,15.288697107421648,1981
1981-05-21,1981-05-22,2,1.0812195019530755,1981
1981-05-25,1981-05-25,1,1.0733699824218519,1981
1981-06-01,1981-06-03,3,2.456682943359308,1981
1981-06-08,1981-06-16,9,14.13820643164047,1981
1981-08-03,1981-08-04,2,0.8699439843749559,1981
1981-09-20,1981-09-23,4,6.867670109375009,1981
1981-10-05,1981-10-05,1,0.15598151953122752,1981
1981-10-07,1981-10-07,1,0.8718926855468538,1981
1981-10-10,1981-10-11,2,3.6192753085937603,1981
1981-10-19,1981-10-19,1,0.8266665703124758,1981
1981-10-21,1981-10-21,1,0.825292611328102,1981
1981-11-02,1981-11-04,3,2.9620246132811765,1981
1981-11-21,1981-11-25,5,10.288849183593632,1981
1981-11-28,1981-11-28,1,0.1478641445312281,1981
1981-12-01,1981-12-01,1,0.14868763671872642,1981
1981-12-05,1981-12-05,1,0.990912341796852,1981
1981-12-08,1981-12-10,3,11.73164746484368,1981
1981-12-12,1981-12-12,1,2.916570626953103,1981
1981-12-15,1981-12-19,5,9.275452970703011,1981
1981-12-29,1981-12-31,3,7.231585783203057,1981
1982-01-01,1982-01-06,6,19.146459726562362,1982
1982-01-10,1982-01-10,1,0.875677064453102,1982
1982-01-12,1982-01-12,1,1.4101622519531016,1982
1982-01-29,1982-02-01,4,12.308128230468657,1982
1982-02-09,1982-02-09,1,0.6389221347656022,1982
1982-02-18,1982-02-18,1,0.5509702812499757,1982
1982-04-03,1982-04-09,7,7.168653312499831,1982
1982-05-17,1982-05-20,4,4.023432464843648,1982
1982-05-22,1982-05-23,2,0.44816299023433004,1982
1982-05-28,1982-05-29,2,2.0524715156249513,1982
1982-06-01,1982-06-07,7,14.318371294921715,1982
1982-06-10,1982-06-10,1,0.2957826679687301,1982
1982-06-23,1982-06-23,1,1.5603702968749786,1982
1982-06-25,1982-06-26,2,4.971567871093704,1982
1982-07-03,1982-07-04,2,2.9648860839843323,1982
1982-07-06,1982-07-07,2,6.015362355468703,1982
1982-07-10,1982-07-12,3,2.8120298867186833,1982
1982-07-16,1982-07-16,1,1.4247806816406055,1982
1982-07-21,1982-07-22,2,0.4941549804687,1982
1982-08-16,1982-08-16,1,0.22925449023435363,1982
1982-09-05,1982-09-06,2,2.166639587890586,1982
1982-09-12,1982-09-23,12,15.186136730468572,1982
1982-09-25,1982-09-29,5,7.691163011718626,1982
1982-10-14,1982-10-14,1,0.35645100976559974,1982
1982-10-23,1982-10-23,1,1.194433466796852,1982
1982-11-02,1982-11-02,1,1.0733095097656005,1982
1982-11-09,1982-11-09,1,0.9635071132812278,1982
1982-11-11,1982-11-13,3,4.391344783203056,1982
1982-11-25,1982-12-04,10,29.199248714843513,1982
1982-12-08,1982-12-11,4,10.451409949218656,1982
1982-12-14,1982-12-14,1,1.2366394257812274,1982
1982-12-16,1982-12-19,4,12.79229125390616,1982
1982-12-21,1982-12-21,1,1.2229978222656026,1982
1982-12-25,1982-12-29,5,9.474121777343635,1982
1983-01-01,1983-01-19,19,65.40624518749968,1983
1983-01-22,1983-02-01,11,40.70792353710924,1983
1983-03-07,1983-03-07,1,1.5463937207031009,1983
1983-03-09,1983-03-11,3,4.0088986601562375,1983
1983-03-19,1983-03-19,1,0.13867814648435228,1983
1983-03-22,1983-03-22,1,1.3281009472656002,1983
1983-04-07,1983-04-11,5,8.077698091796755,1983
1983-04-21,1983-04-22,2,1.6646855175781354,1983
1983-04-24,1983-04-24,1,0.30411418164059967,1983
1983-05-01,1983-05-01,1,2.08353256640628,1983
1983-05-04,1983-05-04,1,0.03326981835935072,1983
1983-05-14,1983-05-15,2,2.6218707724607064,1983
1983-05-21,1983-05-21,1,3.5328737128905985,1983
1983-06-01,1983-06-06,6,13.292605863281121,1983
1983-06-09,1983-06-10,2,2.136242869140581,1983
1983-07-13,1983-07-13,1,0.02072681640627394,1983
1983-07-18,1983-07-21,4,7.967096478515536,1983
1983-07-23,1983-08-02,11,29.547710982421634,1983
1983-09-22,1983-09-25,4,7.02337115820308,1983
1983-10-01,1983-10-01,1,1.0627199980468518,1983
1983-10-04,1983-10-06,3,2.4586673378905495,1983
1983-10-09,1983-10-11,3,4.808001097656234,1983
1983-10-16,1983-10-16,1,2.290686443359352,1983
1983-10-31,1983-10-31,1,0.13217738085935338,1983
1983-11-03,1983-11-06,4,1.1328372851562136,1983
1983-11-11,1983-11-11,1,0.5990053828124786,1983
1983-11-27,1983-11-30,4,16.811791664062405,1983
1983-12-11,1983-12-11,1,0.7314819843749749,1983
1983-12-17,1983-12-31,15,61.836059066405916,1983
1984-01-01,1984-01-05,5,14.363311240234262,1984
1984-01-08,1984-01-08,1,0.6738346914062845,1984
1984-01-14,1984-01-18,5,11.373016724609261,1984
1984-01-23,1984-01-23,1,0.5535954140624781,1984
1984-02-03,1984-02-04,2,3.258587783203078,1984
1984-02-06,1984-02-08,3,9.858264242187431,1984
1984-02-11,1984-02-11,1,1.7502807519531025,1984
1984-04-23,1984-04-24,2,3.2529112636718267,1984
1984-04-27,1984-04-27,1,1.6457274062499785,1984
1984-07-11,1984-07-14,4,8.784205999999955,1984
1984-07-23,1984-07-23,1,0.27896722070310176,1984
1984-08-05,1984-08-05,1,0.604315529296855,1984
1984-10-19,1984-10-19,1,0.6599185703124775,1984
1984-10-26,1984-10-26,1,1.380926607421852,1984
1984-11-01,1984-11-01,1,0.20932585546872318,1984
1984-11-06,1984-11-06,1,0.13062186523435315,1984
1984-11-10,1984-11-10,1,0.019537583984352125,1984
1984-11-23,1984-11-27,5,12.302889091796759,1984
1984-12-01,1984-12-04,4,9.077081535156154,1984
1984-12-06,1984-12-22,17,38.02528044531211,1984
1984-12-28,1984-12-28,1,0.07861965820310246,1984
1985-01-16,1985-01-16,1,2.2750607363281024,1985
1985-01-24,1985-01-24,1,0.7432926542968517,1985
1985-01-31,1985-02-03,4,13.20568254687491,1985
1985-02-06,1985-02-07,2,4.86646659960933,1985
1985-04-03,1985-04-03,1,0.09476269921872316,1985
1985-04-05,1985-04-05,1,1.2585206796874786,1985
1985-04-08,1985-04-10,3,2.8349793847655533,1985
1985-04-23,1985-04-23,1,0.7560790820312278,1985
1985-06-06,1985-06-07,2,0.8618573671874508,1985
1985-07-14,1985-07-15,2,1.0115771992187064,1985
1985-07-20,1985-07-20,1,0.08222060546872711,1985
1985-07-24,1985-07-30,7,8.241893660156094,1985
1985-08-13,1985-08-17,5,12.152710035156133,1985
1985-08-20,1985-08-25,6,4.464332541015537,1985
1985-09-03,1985-09-03,1,0.0029966933593499334,1985
1985-09-06,1985-09-06,1,0.4869762792968544,1985
1985-09-18,1985-09-19,2,2.097363734374955,1985
1985-09-21,1985-10-13,23,65.21364126757769,1985
1985-10-15,1985-10-15,1,1.7237001562499756,1985
1985-11-01,1985-11-01,1,1.619939855468722,1985
1985-11-06,1985-11-06,1,0.31470386523435323,1985
1985-11-10,1985-11-11,2,2.966869966796832,1985
1985-12-02,1985-12-23,22,64.95078933593699,1985
1985-12-26,1985-12-29,4,11.377403980468658,1985
1986-01-04,1986-01-04,1,0.8555972480468519,1986
1986-01-07,1986-01-07,1,0.04120491015628325,1986
1986-01-09,1986-01-10,2,0.6851319374999552,1986
1986-01-12,1986-01-12,1,0.48868425195310294,1986
1986-01-14,1986-01-16,3,6.888506794921808,1986
1986-01-19,1986-01-20,2,7.0026059199218285,1986
1986-01-24,1986-01-24,1,0.8222416542968531,1986
1986-01-31,1986-01-31,1,0.9446168613281021,1986
1986-02-02,1986-02-02,1,0.1840884140624759,1986
1986-04-01,1986-04-01,1,0.041021453124976404,1986
1986-04-04,1986-04-04,1,1.006903074218723,1986
1986-04-07,1986-04-07,1,1.7981013496093539,1986
1986-05-12,1986-05-24,13,24.61229264160107,1986
1986-05-27,1986-05-29,3,4.472399572265548,1986
1986-06-22,1986-06-23,2,2.301617310546831,1986
1986-06-28,1986-06-29,2,1.5727656367186995,1986
1986-07-05,1986-07-05,1,0.34647131835934886,1986
1986-08-03,1986-08-05,3,2.3429475136718096,1986
1986-08-12,1986-08-12,1,0.34531308593747667,1986
1986-08-17,1986-08-18,2,1.1562923007812032,1986
1986-08-23,1986-08-23,1,0.41052900195310116,1986
1986-09-15,1986-09-18,4,5.048119988281151,1986
1986-10-03,1986-10-09,7,11.307293251952963,1986
1986-10-12,1986-10-12,1,0.15472975781247555,1986
1986-10-20,1986-10-20,1,0.9531612226562807,1986
1986-10-22,1986-10-23,2,5.818311624999954,1986
1986-11-06,1986-11-06,1,0.2815308652343518,1986
1986-11-12,1986-11-24,13,17.006273416015382,1986
1986-11-26,1986-11-27,2,3.873059050781203,1986
1986-11-29,1986-11-29,1,0.7512576074218522,1986
1986-12-02,1986-12-06,5,9.906616470703005,1986
1986-12-08,1986-12-08,1,0.41712048632810195,1986
1986-12-10,1986-12-11,2,1.9144712656249503,1986
1986-12-15,1986-12-19,5,8.11306647070301,1986
1986-12-28,1986-12-31,4,14.95189844140616,1986
1987-01-01,1987-01-03,3,9.956133828124933,1987
1987-01-05,1987-01-06,2,3.049176150390581,1987
1987-01-11,1987-01-11,1,0.11670573828122777,1987
1987-01-14,1987-01-14,1,0.2754275117187266,1987
1987-01-24,1987-01-24,1,2.9511776542968526,1987
1987-01-26,1987-01-26,1,0.38028534570310235,1987
1987-01-28,1987-01-29,2,1.4276864707031365,1987
1987-02-07,1987-02-07,1,3.0401367617187276,1987
1987-02-09,1987-02-09,1,2.0063846347656025,1987
1987-02-11,1987-02-14,4,6.454553138671782,1987
1987-03-01,1987-03-02,2,3.4242066171874512,1987
1987-04-04,1987-04-04,1,0.1444460742187239,1987
1987-04-18,1987-04-20,3,2.398515966796861,1987
1987-04-25,1987-04-26,2,0.15961867382807782,1987
1987-05-01,1987-05-03,3,6.542344650390611,1987
1987-06-14,1987-06-14,1,0.32349206054685453,1987
1987-06-30,1987-07-02,3,4.550981718749931,1987
1987-07-14,1987-07-15,2,0.8150741992187065,1987
1987-07-24,1987-07-25,2,1.7226686972655827,1987
1987-08-15,1987-08-15,1,2.990636777343724,1987
1987-08-19,1987-08-21,3,2.9668135898436816,1987
1987-08-24,1987-08-24,1,1.190435478515603,1987
1987-08-31,1987-09-02,3,2.3957702695311838,1987
1987-09-05,1987-09-05,1,0.5643663085937263,1987
1987-09-12,1987-09-27,16,72.60535499804661,1987
1987-10-11,1987-10-11,1,2.3882205234374787,1987
1987-10-15,1987-10-18,4,1.8975461074217854,1987
1987-10-25,1987-10-26,2,1.5014157988281305,1987
1987-11-11,1987-11-11,1,2.292212382812476,1987
1987-11-13,1987-11-14,2,4.205884033203079,1987
1987-11-17,1987-11-21,5,5.547759820312383,1987
1987-11-24,1987-11-24,1,0.8554748574218518,1987
1987-11-27,1987-11-27,1,0.14664299218747523,1987
1987-11-30,1987-12-01,2,1.6482360566405792,1987
1987-12-05,1987-12-08,4,3.188959052734285,1987
1987-12-15,1987-12-24,10,41.5250560253904,1987
1987-12-26,1987-12-31,6,19.94693647460924,1987
1988-01-01,1988-01-08,8,18.633105328124934,1988
1988-01-12,1988-01-23,12,28.482494740234102,1988
1988-01-26,1988-01-31,6,15.828101572265602,1988
1988-02-06,1988-02-08,3,13.745684742187432,1988
1988-02-11,1988-02-12,2,2.1601995156249547,1988
1988-03-22,1988-03-22,1,0.9622559472656,1988
1988-03-25,1988-03-26,2,1.7207769511718318,1988
1988-04-19,1988-04-19,1,1.2892520351562808,1988
1988-04-23,1988-04-23,1,1.648962082031229,1988
1988-05-06,1988-05-09,4,4.7552419902342855,1988
1988-07-21,1988-07-29,9,15.203209472656056,1988
1988-08-01,1988-08-03,3,7.570971216796806,1988
1988-08-09,1988-08-21,13,19.979817314452887,1988
1988-09-05,1988-09-06,2,3.508006587890577,1988
1988-09-26,1988-10-03,8,8.040303183593565,1988
1988-10-07,1988-10-07,1,0.579992685546852,1988
1988-10-10,1988-10-10,1,0.5977547851562797,1988
1988-10-12,1988-10-20,9,19.513451341796717,1988
1988-10-29,1988-10-29,1,1.6454832695312263,1988
1988-11-14,1988-11-15,2,3.488262785156259,1988
1988-11-19,1988-11-19,1,2.4466612910156016,1988
1988-11-30,1988-12-06,7,22.22706302734359,1988
1988-12-09,1988-12-15,7,19.40943519921859,1988
1988-12-19,1988-12-20,2,7.758923828124955,1988
1988-12-23,1988-12-31,9,29.886070044921667,1988
1989-01-01,1989-01-02,2,4.638775378906205,1989
1989-01-07,1989-01-20,14,40.98125537499979,1989
1989-01-23,1989-01-23,1,0.39694841406247683,1989
1989-01-28,1989-02-02,6,9.751562679687416,1989
1989-02-05,1989-02-09,5,7.64370800585932,1989
1989-02-12,1989-02-13,2,4.461437849609327,1989
1989-02-16,1989-02-16,1,1.8077449941406023,1989
1989-02-19,1989-02-26,8,24.524523085937314,1989
1989-02-28,1989-02-28,1,0.15292973437497537,1989
1989-03-04,1989-03-04,1,1.9975948906249759,1989
1989-03-11,1989-03-13,3,4.712726874999934,1989
1989-03-18,1989-03-18,1,0.1291252636718525,1989
1989-03-26,1989-04-04,10,22.380126291015387,1989
1989-04-10,1989-04-11,2,2.8892338554687065,1989
1989-04-16,1989-04-16,1,0.17450548632810126,1989
1989-05-05,1989-05-06,2,3.1019412363280736,1989
1989-05-10,1989-05-13,4,2.7627805820311586,1989
1989-05-21,1989-05-22,2,1.1013615019530754,1989
1989-05-28,1989-05-30,3,0.622516419921805,1989
1989-08-16,1989-08-17,2,2.9762997343749547,1989
1989-08-20,1989-08-22,3,2.203205177734361,1989
1989-09-20,1989-09-23,4,2.310084109375012,1989
1989-10-22,1989-11-05,15,32.50695777929663,1989
1989-11-15,1989-11-15,1,0.47647675390628486,1989
1989-11-28,1989-11-28,1,0.11939114453122812,1989
1989-12-14,1989-12-26,13,62.047320205077824,1989
1990-01-11,1990-01-24,14,21.84771113281218,1990
1990-01-26,1990-02-09,15,33.5106506308592,1990
1990-02-13,1990-02-15,3,23.354816400390554,1990
1990-02-20,1990-03-01,10,43.61422729492164,1990
1990-03-06,1990-03-08,3,6.47133293749993,1990
1990-03-10,1990-03-25,16,56.67877929101526,1990
1990-05-01,1990-05-11,11,8.30454170507792,1990
1990-05-13,1990-05-19,7,12.621872598632457,1990
1990-05-22,1990-05-23,2,1.2404599902343278,1990
1990-06-26,1990-06-26,1,0.20249067578122748,1990
1990-06-28,1990-07-01,4,5.379388412109286,1990
1990-07-17,1990-07-17,1,0.8772044335937252,1990
1990-07-22,1990-07-23,2,0.9644919179687079,1990
1990-08-03,1990-08-03,1,0.5708987910156011,1990
1990-08-21,1990-08-21,1,1.1631511816406004,1990
1990-08-28,1990-08-28,1,0.5124572792968536,1990
1990-08-30,1990-08-31,2,1.3138551660155784,1990
1990-09-22,1990-09-24,3,5.426470632812482,1990
1990-10-01,1990-10-02,2,1.1197028808593288,1990
1990-10-13,1990-10-18,6,9.953862791015489,1990
1990-10-30,1990-10-30,1,1.8173585957031015,1990
1990-11-16,1990-11-19,4,6.406824798828033,1990
1990-11-21,1990-11-26,6,19.77609824218736,1990
1990-12-09,1990-12-10,2,1.4164549785155778,1990
1990-12-14,1990-12-14,1,0.344976425781228,1990
1990-12-28,1990-12-28,1,0.07773465820310221,1990
1990-12-30,1990-12-31,2,2.186596494140579,1990
1991-01-01,1991-01-05,5,11.37524424023426,1991
1991-01-07,1991-01-15,9,17.310479289062407,1991
1991-02-22,1991-02-27,6,9.833014435546739,1991
1991-03-04,1991-03-10,7,6.953075892578019,1991
1991-03-16,1991-03-22,7,12.899456412109213,1991
1991-03-24,1991-03-25,2,3.1816221054687013,1991
1991-04-03,1991-04-04,2,1.2565417734374478,1991
1991-04-10,1991-04-10,1,0.2949894980468528,1991
1991-04-15,1991-04-16,2,1.9054984570312072,1991
1991-06-24,1991-06-27,4,4.159143099609288,1991
1991-07-03,1991-07-09,7,9.448986312499848,1991
1991-07-11,1991-07-14,4,5.569237999999956,1991
1991-07-19,1991-07-19,1,0.0753832519530988,1991
1991-07-21,1991-07-21,1,0.9256052832031045,1991
1991-08-07,1991-08-12,6,7.314672873046796,1991
1991-08-18,1991-08-18,1,0.3011830566406033,1991
1991-08-24,1991-08-27,4,4.2217039687499,1991
1991-09-05,1991-09-07,3,3.637439439453061,1991
1991-09-11,1991-09-12,2,1.8071717558593292,1991
1991-09-16,1991-09-23,8,10.093219503906163,1991
1991-09-25,1991-09-26,2,2.004101861328074,1991
1991-09-29,1991-09-30,2,2.024914123046827,1991
1991-11-13,1991-11-13,1,1.2913570019531022,1991
1991-11-21,1991-11-21,1,0.7238829003906027,1991
1991-11-24,1991-11-25,2,2.2767148144530793,1991
1991-11-29,1991-11-29,1,1.6807926074218518,1991
1991-12-05,1991-12-05,1,1.5987613417968518,1991
1991-12-14,1991-12-15,2,3.2036256425780785,1991
1991-12-18,1991-12-25,8,25.724597302734196,1991
1991-12-27,1991-12-28,2,5.285869734374954,1991
1991-12-30,1991-12-31,2,4.620831494140578,1991
1992-01-02,1992-01-13,12,24.63602895507796,1992
1992-01-15,1992-01-17,3,10.270495404296808,1992
1992-01-23,1992-01-26,4,5.145837521484285,1992
1992-01-29,1992-02-01,4,13.008691230468655,1992
1992-02-03,1992-02-10,8,15.5363042441405,1992
1992-02-12,1992-02-16,5,9.36700415820301,1992
1992-02-22,1992-02-22,1,0.015631332031226464,1992
1992-02-24,1992-02-24,1,1.300940349609352,1992
1992-02-26,1992-02-26,1,0.2793330371093514,1992
1992-02-28,1992-03-07,9,9.63473018749978,1992
1992-03-13,1992-03-16,4,12.728814660156154,1992
1992-03-20,1992-03-21,2,4.627697789062452,1992
1992-03-23,1992-03-23,1,2.095373582031229,1992
1992-04-20,1992-04-20,1,1.801672236328102,1992
1992-04-23,1992-04-23,1,2.298010082031226,1992
1992-04-25,1992-04-28,4,12.516473498046778,1992
1992-05-04,1992-05-04,1,1.0023868183593514,1992
1992-05-06,1992-05-11,6,10.117407177734233,1992
1992-05-13,1992-05-18,6,20.46820975878873,1992
1992-05-25,1992-05-26,2,2.0171934453124507,1992
1992-05-28,1992-05-28,1,1.2055116835937234,1992
1992-06-01,1992-06-02,2,2.22044065429683,1992
1992-07-24,1992-07-24,1,0.32819192968747757,1992
1992-07-26,1992-07-28,3,4.470995863281182,1992
1992-07-31,1992-08-04,5,6.499756085937385,1992
1992-08-06,1992-08-09,4,10.15859167578116,1992
1992-08-17,1992-08-29,13,31.233176343749754,1992
1992-09-12,1992-09-23,12,10.503522730468568,1992
1992-10-17,1992-10-17,1,1.1385255957031006,1992
1992-10-29,1992-10-29,1,0.46796226953122755,1992
1992-11-02,1992-11-02,1,0.07669650976559694,1992
1992-11-05,1992-11-05,1,0.5530153164062845,1992
1992-11-07,1992-11-07,1,0.9427251035156026,1992
1992-11-16,1992-11-16,1,2.883245583984351,1992
1992-11-22,1992-11-29,8,22.043658085937313,1992
1992-12-02,1992-12-06,5,18.294860970703006,1992
1992-12-08,1992-12-10,3,4.655291464843678,1992
1992-12-12,1992-12-12,1,0.9088496269531028,1992
1992-12-16,1992-12-18,3,1.868670330078059,1992
1992-12-20,1992-12-23,4,3.4356019316405337,1992
1993-01-06,1993-01-25,20,65.66629126562465,1993
1993-01-27,1993-01-28,2,6.259533851562569,1993
1993-02-01,1993-02-07,7,18.658764281249894,1993
1993-02-14,1993-02-14,1,0.2651125371093528,1993
1993-02-19,1993-02-19,1,0.3646608632812267,1993
1993-02-21,1993-02-21,1,0.2057856640624749,1993
1993-03-17,1993-03-23,7,18.885968433593586,1993
1993-04-19,1993-04-19,1,0.494086035156279,1993
1993-04-21,1993-04-21,1,0.35669526367185256,1993
1993-04-24,1993-04-24,1,0.8717411816405978,1993
1993-04-26,1993-04-27,2,2.844829820312455,1993
1993-05-04,1993-05-04,1,0.5953128183593535,1993
1993-05-08,1993-05-10,3,2.5355706796874316,1993
1993-05-18,1993-05-20,3,1.0964232324218024,1993
1993-05-24,1993-06-02,10,16.767485003906067,1993
1993-06-05,1993-06-11,7,22.640085775390506,1993
1993-06-20,1993-06-20,1,0.9739436894531011,1993
1993-07-04,1993-07-05,2,4.18342043945308,1993
1993-07-17,1993-07-19,3,1.3899730234374346,1993
1993-07-29,1993-07-31,3,2.4348017753905538,1993
1993-08-03,1993-08-06,4,8.486048335937404,1993
1993-08-14,1993-08-18,5,6.72906551953114,1993
1993-08-20,1993-08-24,5,11.448058658203067,1993
1993-09-22,1993-09-23,2,3.016643562500004,1993
1993-10-12,1993-10-14,3,4.32561044140618,1993
1993-11-05,1993-11-05,1,0.5015933164062858,1993
1993-11-07,1993-11-07,1,0.5000371035156022,1993
1993-12-03,1993-12-06,4,4.832483345703029,1993
1993-12-08,1993-12-22,15,42.079224220702784,1993
1993-12-24,1993-12-25,2,8.10816691992183,1993
1993-12-31,1993-12-31,1,0.5260989218749774,1993
1994-01-01,1994-01-01,1,2.918920501953103,1994
1994-01-03,1994-01-03,1,1.588903949218727,1994
1994-01-05,1994-01-16,12,46.32987367578109,1994
1994-01-18,1994-01-18,1,0.5409298085937273,1994
1994-01-20,1994-01-20,1,1.133917414062477,1994
1994-01-24,1994-01-28,5,15.382110958984375,1994
1994-01-30,1994-01-31,2,3.4844179394530777,1994
1994-02-03,1994-02-09,7,13.092113789062397,1994
1994-02-28,1994-03-02,3,2.671618351562426,1994
1994-03-04,1994-03-04,1,1.5103828906249763,1994
1994-03-08,1994-03-16,9,21.696160892577975,1994
1994-03-20,1994-03-20,1,2.4462642089843527,1994
1994-03-22,1994-03-26,5,13.184662929687377,1994
1994-03-30,1994-04-01,3,5.872364636718679,1994
1994-04-28,1994-05-01,4,6.11449551367183,1994
1994-05-17,1994-05-17,1,1.6232662324218516,1994
1994-05-25,1994-05-25,1,0.5356509824218527,1994
1994-06-01,1994-06-04,4,5.964258099609282,1994
1994-06-08,1994-06-08,1,0.38046859765627516,1994
1994-06-23,1994-06-24,2,1.5457887441405802,1994
1994-06-26,1994-06-26,1,1.6976376757812304,1994
1994-06-30,1994-07-01,2,2.080854775390577,1994
1994-07-03,1994-07-05,3,6.0805854023436865,1994
1994-07-17,1994-07-18,2,3.1964547714843263,1994
1994-07-24,1994-07-26,3,1.8323251113280605,1994
1994-07-29,1994-08-06,9,14.968252537109166,1994
1994-08-08,1994-08-11,4,4.1086958984374675,1994
1994-08-20,1994-08-24,5,6.426177658203059,1994
1994-08-28,1994-08-29,2,1.1358762597655812,1994
1994-09-07,1994-09-08,2,0.8819400390624565,1994
1994-09-12,1994-09-14,3,5.250568134765558,1994
1994-09-24,1994-09-25,2,1.1011475957030754,1994
1994-09-30,1994-10-03,4,3.594994697265534,1994
1994-10-26,1994-10-26,1,0.25836760742185305,1994
1994-11-01,1994-11-01,1,1.5123348554687226,1994
1994-11-03,1994-11-05,3,4.810015419921861,1994
1994-11-07,1994-11-07,1,0.9281371035156027,1994
1994-11-09,1994-11-10,2,0.6766776972655784,1994
1994-11-12,1994-11-12,1,0.6578733984374772,1994
1994-11-15,1994-12-01,17,36.76240330078092,1994
1994-12-04,1994-12-15,12,42.25340079882785,1994
1994-12-17,1994-12-17,1,0.7261112890624766,1994
1994-12-20,1994-12-21,2,3.040631726562454,1994
1994-12-23,1994-12-24,2,3.539411273437455,1994
1994-12-27,1994-12-31,5,12.121368517578011,1994
1995-01-01,1995-01-01,1,2.1323605019531016,1995
1995-01-10,1995-01-11,2,10.08231830273433,1995
1995-01-23,1995-01-26,4,7.8152095214842845,1995
1995-01-29,1995-01-31,3,2.94905437499993,1995
1995-02-05,1995-02-15,11,23.53076937695293,1995
1995-02-17,1995-02-18,2,2.9527706835937018,1995
1995-02-21,1995-02-21,1,0.0682736640624757,1995
1995-02-23,1995-02-23,1,1.084387492187476,1995
1995-02-25,1995-02-25,1,0.760778511718728,1995
1995-03-19,1995-03-19,1,1.9725101464843533,1995
1995-03-26,1995-03-26,1,0.3414982949218519,1995
1995-04-01,1995-04-08,8,21.10011482031231,1995
1995-04-12,1995-04-12,1,0.13117064648435317,1995
1995-04-18,1995-04-18,1,0.8765016953124771,1995
1995-04-21,1995-04-21,1,0.047735263671853545,1995
1995-04-24,1995-04-24,1,0.9335391816405973,1995
1995-05-01,1995-05-01,1,0.0888125664062791,1995
1995-05-05,1995-05-09,5,8.979400048828008,1995
1995-05-28,1995-05-30,3,2.7422064199218035,1995
1995-06-21,1995-06-21,1,0.8169310917968531,1995
1995-07-01,1995-07-02,2,1.204541304687453,1995
1995-07-10,1995-07-10,1,0.32535454101559935,1995
1995-07-13,1995-07-14,2,1.806194654296874,1995
1995-07-19,1995-07-23,5,8.06378405859364,1995
1995-07-26,1995-07-28,3,4.248766863281183,1995
